created_at,entry_id,field1,latitude,longitude,elevation,status
2024-03-09T23:34:49+00:00,3803,21.16736,,,,
2024-03-09T23:35:10+00:00,3804,18.73433,,,,
2024-03-09T23:35:30+00:00,3805,20.76186,,,,
2024-03-09T23:35:51+00:00,3806,22.05947,,,,
2024-03-09T23:36:12+00:00,3807,18.00442,,,,
2024-03-09T23:36:34+00:00,3808,19.54534,,,,
2024-03-09T23:36:55+00:00,3809,21.89727,,,,
2024-03-09T23:37:16+00:00,3810,20.51855,,,,
2024-03-09T23:37:37+00:00,3811,20.51855,,,,
2024-03-09T23:37:57+00:00,3812,19.46424,,,,
2024-03-09T23:38:18+00:00,3813,22.14058,,,,
2024-03-09T23:38:39+00:00,3814,19.86975,,,,
2024-03-09T23:39:00+00:00,3815,20.51855,,,,
2024-03-09T23:39:21+00:00,3816,20.03195,,,,
2024-03-09T23:39:41+00:00,3817,19.78865,,,,
2024-03-09T23:40:02+00:00,3818,20.35635,,,,
2024-03-09T23:40:23+00:00,3819,20.19415,,,,
2024-03-09T23:40:44+00:00,3820,19.46424,,,,
2024-03-09T23:41:05+00:00,3821,20.76186,,,,
2024-03-09T23:41:26+00:00,3822,20.35635,,,,
2024-03-09T23:41:47+00:00,3823,19.70755,,,,
2024-03-09T23:42:08+00:00,3824,18.24773,,,,
2024-03-09T23:42:29+00:00,3825,20.35635,,,,
2024-03-09T23:42:50+00:00,3826,20.03195,,,,
2024-03-09T23:43:11+00:00,3827,21.16736,,,,
2024-03-09T23:43:32+00:00,3828,19.70755,,,,
2024-03-09T23:43:53+00:00,3829,19.30204,,,,
2024-03-09T23:44:14+00:00,3830,18.08552,,,,
2024-03-09T23:44:36+00:00,3831,22.05947,,,,
2024-03-09T23:44:56+00:00,3832,19.05874,,,,
2024-03-09T23:45:17+00:00,3833,21.57287,,,,
2024-03-09T23:45:38+00:00,3834,20.43745,,,,
2024-03-09T23:45:59+00:00,3835,21.24846,,,,
2024-03-09T23:46:20+00:00,3836,18.73433,,,,
2024-03-09T23:46:41+00:00,3837,20.51855,,,,
2024-03-09T23:47:02+00:00,3838,20.51855,,,,
2024-03-09T23:47:22+00:00,3839,18.40993,,,,
2024-03-09T23:47:43+00:00,3840,20.27525,,,,
2024-03-09T23:48:04+00:00,3841,20.35635,,,,
2024-03-09T23:48:25+00:00,3842,20.68076,,,,
2024-03-09T23:48:46+00:00,3843,19.46424,,,,
2024-03-09T23:49:07+00:00,3844,20.51855,,,,
2024-03-09T23:49:28+00:00,3845,21.89727,,,,
2024-03-09T23:49:48+00:00,3846,18.97763,,,,
2024-03-09T23:50:09+00:00,3847,21.49177,,,,
2024-03-09T23:50:30+00:00,3848,19.70755,,,,
2024-03-09T23:50:51+00:00,3849,21.24846,,,,
2024-03-09T23:51:12+00:00,3850,19.46424,,,,
2024-03-09T23:51:33+00:00,3851,18.73433,,,,
2024-03-09T23:51:54+00:00,3852,19.62644,,,,
2024-03-09T23:52:15+00:00,3853,21.57287,,,,
2024-03-09T23:52:36+00:00,3854,20.19415,,,,
2024-03-09T23:52:57+00:00,3855,20.92406,,,,
2024-03-09T23:53:18+00:00,3856,20.76186,,,,
2024-03-09T23:53:39+00:00,3857,22.05947,,,,
2024-03-09T23:54:00+00:00,3858,19.54534,,,,
2024-03-09T23:54:21+00:00,3859,20.35635,,,,
2024-03-09T23:54:42+00:00,3860,20.27525,,,,
2024-03-09T23:55:03+00:00,3861,20.19415,,,,
2024-03-09T23:55:24+00:00,3862,20.03195,,,,
2024-03-09T23:55:45+00:00,3863,20.11305,,,,
2024-03-09T23:56:06+00:00,3864,21.32957,,,,
2024-03-09T23:56:26+00:00,3865,19.30204,,,,
2024-03-09T23:56:47+00:00,3866,22.05947,,,,
2024-03-09T23:57:08+00:00,3867,18.73433,,,,
2024-03-09T23:57:29+00:00,3868,20.27525,,,,
2024-03-09T23:57:50+00:00,3869,20.03195,,,,
2024-03-09T23:58:11+00:00,3870,18.57213,,,,
2024-03-09T23:58:31+00:00,3871,20.35635,,,,
2024-03-09T23:58:52+00:00,3872,21.24846,,,,
2024-03-09T23:59:13+00:00,3873,21.57287,,,,
2024-03-09T23:59:34+00:00,3874,20.27525,,,,
2024-03-09T23:59:55+00:00,3875,19.46424,,,,
2024-03-10T00:00:16+00:00,3876,20.92406,,,,
2024-03-10T00:00:37+00:00,3877,19.54534,,,,
2024-03-10T00:00:58+00:00,3878,20.27525,,,,
2024-03-10T00:01:19+00:00,3879,21.16736,,,,
2024-03-10T00:01:40+00:00,3880,20.51855,,,,
2024-03-10T00:02:01+00:00,3881,21.49177,,,,
2024-03-10T00:02:22+00:00,3882,20.84296,,,,
2024-03-10T00:02:43+00:00,3883,20.03195,,,,
2024-03-10T00:03:04+00:00,3884,21.65397,,,,
2024-03-10T00:03:25+00:00,3885,18.97763,,,,
2024-03-10T00:03:46+00:00,3886,19.62644,,,,
2024-03-10T00:04:08+00:00,3887,22.05947,,,,
2024-03-10T00:04:28+00:00,3888,21.00516,,,,
2024-03-10T00:04:50+00:00,3889,21.00516,,,,
2024-03-10T00:05:11+00:00,3890,19.62644,,,,
2024-03-10T00:05:32+00:00,3891,20.03195,,,,
2024-03-10T00:05:53+00:00,3892,21.08626,,,,
2024-03-10T00:06:14+00:00,3893,18.40993,,,,
2024-03-10T00:06:35+00:00,3894,21.49177,,,,
2024-03-10T00:06:56+00:00,3895,18.65323,,,,
2024-03-10T00:07:17+00:00,3896,20.35635,,,,
2024-03-10T00:07:38+00:00,3897,20.68076,,,,
2024-03-10T00:07:59+00:00,3898,20.11305,,,,
2024-03-10T00:08:20+00:00,3899,18.49103,,,,
2024-03-10T00:08:40+00:00,3900,21.89727,,,,
2024-03-10T00:09:01+00:00,3901,21.00516,,,,
2024-03-10T00:09:22+00:00,3902,20.35635,,,,
2024-03-10T00:09:43+00:00,3903,20.19415,,,,
2024-03-10T00:10:04+00:00,3904,20.84296,,,,
2024-03-10T00:10:25+00:00,3905,20.92406,,,,
2024-03-10T00:10:45+00:00,3906,18.16663,,,,
2024-03-10T00:11:06+00:00,3907,19.54534,,,,
2024-03-10T00:11:27+00:00,3908,20.27525,,,,
2024-03-10T00:11:48+00:00,3909,21.81617,,,,
2024-03-10T00:12:09+00:00,3910,20.84296,,,,
2024-03-10T00:12:30+00:00,3911,19.46424,,,,
2024-03-10T00:12:51+00:00,3912,21.81617,,,,
2024-03-10T00:13:12+00:00,3913,19.46424,,,,
2024-03-10T00:13:33+00:00,3914,20.76186,,,,
2024-03-10T00:13:54+00:00,3915,19.05874,,,,
2024-03-10T00:14:15+00:00,3916,21.24846,,,,
2024-03-10T00:14:36+00:00,3917,20.19415,,,,
2024-03-10T00:14:57+00:00,3918,19.46424,,,,
2024-03-10T00:15:18+00:00,3919,19.05874,,,,
2024-03-10T00:15:39+00:00,3920,19.46424,,,,
2024-03-10T00:16:00+00:00,3921,18.40993,,,,
2024-03-10T00:16:21+00:00,3922,21.89727,,,,
2024-03-10T00:16:42+00:00,3923,19.46424,,,,
2024-03-10T00:17:03+00:00,3924,21.49177,,,,
2024-03-10T00:17:24+00:00,3925,19.70755,,,,
2024-03-10T00:17:45+00:00,3926,19.62644,,,,
2024-03-10T00:18:06+00:00,3927,20.68076,,,,
2024-03-10T00:18:26+00:00,3928,21.65397,,,,
2024-03-10T00:18:47+00:00,3929,20.76186,,,,
2024-03-10T00:19:08+00:00,3930,18.16663,,,,
2024-03-10T00:19:29+00:00,3931,19.46424,,,,
2024-03-10T00:19:50+00:00,3932,20.27525,,,,
2024-03-10T00:20:11+00:00,3933,19.30204,,,,
2024-03-10T00:20:32+00:00,3934,20.92406,,,,
2024-03-10T00:20:53+00:00,3935,20.11305,,,,
2024-03-10T00:21:14+00:00,3936,19.78865,,,,
2024-03-10T00:21:34+00:00,3937,20.19415,,,,
2024-03-10T00:21:55+00:00,3938,21.24846,,,,
2024-03-10T00:22:16+00:00,3939,19.70755,,,,
2024-03-10T00:22:37+00:00,3940,19.46424,,,,
2024-03-10T00:22:58+00:00,3941,20.43745,,,,
2024-03-10T00:23:19+00:00,3942,19.22094,,,,
2024-03-10T00:23:40+00:00,3943,19.46424,,,,
2024-03-10T00:24:01+00:00,3944,19.05874,,,,
2024-03-10T00:24:22+00:00,3945,19.05874,,,,
2024-03-10T00:24:43+00:00,3946,21.97837,,,,
2024-03-10T00:25:04+00:00,3947,19.46424,,,,
2024-03-10T00:25:25+00:00,3948,20.19415,,,,
2024-03-10T00:25:46+00:00,3949,21.65397,,,,
2024-03-10T00:26:08+00:00,3950,20.84296,,,,
2024-03-10T00:26:29+00:00,3951,22.05947,,,,
2024-03-10T00:26:50+00:00,3952,19.86975,,,,
2024-03-10T00:27:11+00:00,3953,19.05874,,,,
2024-03-10T00:27:32+00:00,3954,19.78865,,,,
2024-03-10T00:27:53+00:00,3955,19.54534,,,,
2024-03-10T00:28:14+00:00,3956,19.86975,,,,
2024-03-10T00:28:35+00:00,3957,20.35635,,,,
2024-03-10T00:28:55+00:00,3958,18.32883,,,,
2024-03-10T00:29:16+00:00,3959,21.32957,,,,
2024-03-10T00:29:37+00:00,3960,19.38314,,,,
2024-03-10T00:29:58+00:00,3961,18.73433,,,,
2024-03-10T00:30:19+00:00,3962,18.89653,,,,
2024-03-10T00:30:40+00:00,3963,18.49103,,,,
2024-03-10T00:31:01+00:00,3964,19.38314,,,,
2024-03-10T00:31:21+00:00,3965,19.38314,,,,
2024-03-10T00:31:42+00:00,3966,18.97763,,,,
2024-03-10T00:32:03+00:00,3967,20.59966,,,,
2024-03-10T00:32:24+00:00,3968,17.76112,,,,
2024-03-10T00:32:45+00:00,3969,19.30204,,,,
2024-03-10T00:33:06+00:00,3970,20.92406,,,,
2024-03-10T00:33:27+00:00,3971,20.76186,,,,
2024-03-10T00:33:48+00:00,3972,19.30204,,,,
2024-03-10T00:34:09+00:00,3973,19.30204,,,,
2024-03-10T00:34:30+00:00,3974,19.46424,,,,
2024-03-10T00:34:51+00:00,3975,20.76186,,,,
2024-03-10T00:35:12+00:00,3976,20.19415,,,,
2024-03-10T00:35:33+00:00,3977,19.30204,,,,
2024-03-10T00:35:54+00:00,3978,18.65323,,,,
2024-03-10T00:36:15+00:00,3979,18.57213,,,,
2024-03-10T00:36:36+00:00,3980,20.27525,,,,
2024-03-10T00:36:57+00:00,3981,18.16663,,,,
2024-03-10T00:37:18+00:00,3982,19.22094,,,,
2024-03-10T00:37:40+00:00,3983,19.46424,,,,
2024-03-10T00:38:01+00:00,3984,19.46424,,,,
2024-03-10T00:38:22+00:00,3985,18.97763,,,,
2024-03-10T00:38:43+00:00,3986,19.54534,,,,
2024-03-10T00:39:04+00:00,3987,20.35635,,,,
2024-03-10T00:39:24+00:00,3988,18.89653,,,,
2024-03-10T00:39:45+00:00,3989,20.27525,,,,
2024-03-10T00:40:06+00:00,3990,19.22094,,,,
2024-03-10T00:40:27+00:00,3991,20.92406,,,,
2024-03-10T00:40:48+00:00,3992,20.27525,,,,
2024-03-10T00:41:09+00:00,3993,20.19415,,,,
2024-03-10T00:41:30+00:00,3994,20.19415,,,,
2024-03-10T00:41:50+00:00,3995,20.19415,,,,
2024-03-10T00:42:11+00:00,3996,19.70755,,,,
2024-03-10T00:42:32+00:00,3997,19.05874,,,,
2024-03-10T00:42:53+00:00,3998,19.95085,,,,
2024-03-10T00:43:14+00:00,3999,20.84296,,,,
2024-03-10T00:43:35+00:00,4000,18.32883,,,,
2024-03-10T00:43:56+00:00,4001,19.86975,,,,
2024-03-10T00:44:17+00:00,4002,18.73433,,,,
2024-03-10T00:44:38+00:00,4003,21.00516,,,,
2024-03-10T00:44:59+00:00,4004,20.59966,,,,
2024-03-10T00:45:20+00:00,4005,20.35635,,,,
2024-03-10T00:45:41+00:00,4006,20.35635,,,,
2024-03-10T00:46:02+00:00,4007,19.54534,,,,
2024-03-10T00:46:23+00:00,4008,18.65323,,,,
2024-03-10T00:46:43+00:00,4009,18.24773,,,,
2024-03-10T00:47:04+00:00,4010,19.62644,,,,
2024-03-10T00:47:26+00:00,4011,20.19415,,,,
2024-03-10T00:47:47+00:00,4012,18.24773,,,,
2024-03-10T00:48:08+00:00,4013,20.76186,,,,
2024-03-10T00:48:29+00:00,4014,19.70755,,,,
2024-03-10T00:48:50+00:00,4015,18.08552,,,,
2024-03-10T00:49:10+00:00,4016,18.97763,,,,
2024-03-10T00:49:31+00:00,4017,18.16663,,,,
2024-03-10T00:49:52+00:00,4018,19.46424,,,,
2024-03-10T00:50:13+00:00,4019,20.92406,,,,
2024-03-10T00:50:34+00:00,4020,19.46424,,,,
2024-03-10T00:50:55+00:00,4021,19.54534,,,,
2024-03-10T00:51:15+00:00,4022,20.27525,,,,
2024-03-10T00:51:36+00:00,4023,19.46424,,,,
2024-03-10T00:51:57+00:00,4024,19.86975,,,,
2024-03-10T00:52:18+00:00,4025,20.35635,,,,
2024-03-10T00:52:39+00:00,4026,19.46424,,,,
2024-03-10T00:53:00+00:00,4027,19.46424,,,,
2024-03-10T00:53:21+00:00,4028,20.19415,,,,
2024-03-10T00:53:42+00:00,4029,19.95085,,,,
2024-03-10T00:54:02+00:00,4030,18.16663,,,,
2024-03-10T00:54:23+00:00,4031,19.05874,,,,
2024-03-10T00:54:44+00:00,4032,18.73433,,,,
2024-03-10T00:55:05+00:00,4033,18.65323,,,,
2024-03-10T00:55:26+00:00,4034,17.68002,,,,
2024-03-10T00:55:47+00:00,4035,19.86975,,,,
2024-03-10T00:56:08+00:00,4036,17.92332,,,,
2024-03-10T00:56:29+00:00,4037,19.46424,,,,
2024-03-10T00:56:51+00:00,4038,19.70755,,,,
2024-03-10T00:57:12+00:00,4039,20.27525,,,,
2024-03-10T00:57:33+00:00,4040,19.86975,,,,
2024-03-10T00:57:54+00:00,4041,19.46424,,,,
2024-03-10T00:58:15+00:00,4042,18.16663,,,,
2024-03-10T00:58:36+00:00,4043,18.16663,,,,
2024-03-10T00:58:58+00:00,4044,21.24846,,,,
2024-03-10T00:59:19+00:00,4045,19.46424,,,,
2024-03-10T00:59:40+00:00,4046,20.68076,,,,
2024-03-10T01:00:01+00:00,4047,19.46424,,,,
2024-03-10T01:00:22+00:00,4048,20.11305,,,,
2024-03-10T01:00:43+00:00,4049,19.46424,,,,
2024-03-10T01:01:03+00:00,4050,19.22094,,,,
2024-03-10T01:01:24+00:00,4051,18.24773,,,,
2024-03-10T01:01:45+00:00,4052,20.76186,,,,
2024-03-10T01:02:06+00:00,4053,21.89727,,,,
2024-03-10T01:02:27+00:00,4054,19.62644,,,,
2024-03-10T01:02:48+00:00,4055,21.41067,,,,
2024-03-10T01:03:08+00:00,4056,19.95085,,,,
2024-03-10T01:03:29+00:00,4057,20.59966,,,,
2024-03-10T01:03:50+00:00,4058,20.76186,,,,
2024-03-10T01:04:11+00:00,4059,19.78865,,,,
2024-03-10T01:04:32+00:00,4060,19.70755,,,,
2024-03-10T01:04:53+00:00,4061,19.70755,,,,
2024-03-10T01:05:14+00:00,4062,18.97763,,,,
2024-03-10T01:05:34+00:00,4063,19.95085,,,,
2024-03-10T01:05:55+00:00,4064,18.40993,,,,
2024-03-10T01:06:16+00:00,4065,18.65323,,,,
2024-03-10T01:06:37+00:00,4066,20.51855,,,,
2024-03-10T01:06:58+00:00,4067,20.51855,,,,
2024-03-10T01:07:19+00:00,4068,22.05947,,,,
2024-03-10T01:07:40+00:00,4069,19.46424,,,,
2024-03-10T01:08:01+00:00,4070,20.27525,,,,
2024-03-10T01:08:23+00:00,4071,18.16663,,,,
2024-03-10T01:08:43+00:00,4072,19.46424,,,,
2024-03-10T01:09:04+00:00,4073,17.76112,,,,
2024-03-10T01:09:25+00:00,4074,17.92332,,,,
2024-03-10T01:09:46+00:00,4075,19.38314,,,,
2024-03-10T01:10:07+00:00,4076,19.46424,,,,
2024-03-10T01:10:28+00:00,4077,19.38314,,,,
2024-03-10T01:10:49+00:00,4078,18.73433,,,,
2024-03-10T01:11:09+00:00,4079,20.51855,,,,
2024-03-10T01:11:30+00:00,4080,19.13984,,,,
2024-03-10T01:11:51+00:00,4081,20.51855,,,,
2024-03-10T01:12:12+00:00,4082,20.68076,,,,
2024-03-10T01:12:33+00:00,4083,20.76186,,,,
2024-03-10T01:12:54+00:00,4084,19.70755,,,,
2024-03-10T01:13:15+00:00,4085,20.92406,,,,
2024-03-10T01:13:35+00:00,4086,21.65397,,,,
2024-03-10T01:13:56+00:00,4087,18.49103,,,,
2024-03-10T01:14:17+00:00,4088,20.59966,,,,
2024-03-10T01:14:38+00:00,4089,19.46424,,,,
2024-03-10T01:14:59+00:00,4090,19.46424,,,,
2024-03-10T01:15:20+00:00,4091,19.22094,,,,
2024-03-10T01:15:41+00:00,4092,18.97763,,,,
2024-03-10T01:16:02+00:00,4093,20.03195,,,,
2024-03-10T01:16:23+00:00,4094,20.27525,,,,
2024-03-10T01:16:44+00:00,4095,20.51855,,,,
2024-03-10T01:17:05+00:00,4096,20.03195,,,,
2024-03-10T01:17:26+00:00,4097,21.24846,,,,
2024-03-10T01:17:47+00:00,4098,19.05874,,,,
2024-03-10T01:18:08+00:00,4099,18.97763,,,,
2024-03-10T01:18:29+00:00,4100,20.84296,,,,
2024-03-10T01:18:50+00:00,4101,18.57213,,,,
2024-03-10T01:19:12+00:00,4102,18.24773,,,,
2024-03-10T01:19:33+00:00,4103,20.43745,,,,
2024-03-10T01:19:54+00:00,4104,18.65323,,,,
2024-03-10T01:20:15+00:00,4105,20.03195,,,,
2024-03-10T01:20:35+00:00,4106,19.70755,,,,
2024-03-10T01:20:56+00:00,4107,21.32957,,,,
2024-03-10T01:21:17+00:00,4108,20.51855,,,,
2024-03-10T01:21:38+00:00,4109,18.97763,,,,
2024-03-10T01:21:59+00:00,4110,19.62644,,,,
2024-03-10T01:22:19+00:00,4111,18.16663,,,,
2024-03-10T01:22:40+00:00,4112,19.86975,,,,
2024-03-10T01:23:02+00:00,4113,21.81617,,,,
2024-03-10T01:23:22+00:00,4114,18.40993,,,,
2024-03-10T01:23:43+00:00,4115,19.46424,,,,
2024-03-10T01:24:04+00:00,4116,19.70755,,,,
2024-03-10T01:24:25+00:00,4117,19.78865,,,,
2024-03-10T01:24:46+00:00,4118,19.22094,,,,
2024-03-10T01:25:07+00:00,4119,20.76186,,,,
2024-03-10T01:25:27+00:00,4120,17.84222,,,,
2024-03-10T01:25:48+00:00,4121,20.76186,,,,
2024-03-10T01:26:09+00:00,4122,19.78865,,,,
2024-03-10T01:26:30+00:00,4123,21.24846,,,,
2024-03-10T01:26:51+00:00,4124,20.43745,,,,
2024-03-10T01:27:12+00:00,4125,19.70755,,,,
2024-03-10T01:27:33+00:00,4126,19.95085,,,,
2024-03-10T01:27:55+00:00,4127,18.65323,,,,
2024-03-10T01:28:16+00:00,4128,19.30204,,,,
2024-03-10T01:28:37+00:00,4129,19.46424,,,,
2024-03-10T01:28:58+00:00,4130,20.27525,,,,
2024-03-10T01:29:19+00:00,4131,20.03195,,,,
2024-03-10T01:29:40+00:00,4132,18.49103,,,,
2024-03-10T01:30:02+00:00,4133,20.76186,,,,
2024-03-10T01:30:23+00:00,4134,18.57213,,,,
2024-03-10T01:30:44+00:00,4135,18.40993,,,,
2024-03-10T01:31:05+00:00,4136,19.46424,,,,
2024-03-10T01:31:26+00:00,4137,20.35635,,,,
2024-03-10T01:31:47+00:00,4138,19.46424,,,,
2024-03-10T01:32:09+00:00,4139,17.92332,,,,
2024-03-10T01:32:30+00:00,4140,20.76186,,,,
2024-03-10T01:32:51+00:00,4141,19.62644,,,,
2024-03-10T01:33:12+00:00,4142,19.62644,,,,
2024-03-10T01:33:32+00:00,4143,19.46424,,,,
2024-03-10T01:33:53+00:00,4144,21.89727,,,,
2024-03-10T01:34:14+00:00,4145,19.95085,,,,
2024-03-10T01:34:35+00:00,4146,19.13984,,,,
2024-03-10T01:34:56+00:00,4147,19.05874,,,,
2024-03-10T01:35:17+00:00,4148,19.13984,,,,
2024-03-10T01:35:38+00:00,4149,18.40993,,,,
2024-03-10T01:35:58+00:00,4150,20.84296,,,,
2024-03-10T01:36:19+00:00,4151,18.57213,,,,
2024-03-10T01:36:40+00:00,4152,19.70755,,,,
2024-03-10T01:37:01+00:00,4153,19.46424,,,,
2024-03-10T01:37:22+00:00,4154,19.62644,,,,
2024-03-10T01:37:43+00:00,4155,18.89653,,,,
2024-03-10T01:38:04+00:00,4156,21.32957,,,,
2024-03-10T01:38:25+00:00,4157,20.19415,,,,
2024-03-10T01:38:45+00:00,4158,18.73433,,,,
2024-03-10T01:39:07+00:00,4159,19.46424,,,,
2024-03-10T01:39:28+00:00,4160,18.73433,,,,
2024-03-10T01:39:48+00:00,4161,18.73433,,,,
2024-03-10T01:40:09+00:00,4162,19.78865,,,,
2024-03-10T01:40:30+00:00,4163,20.35635,,,,
2024-03-10T01:40:51+00:00,4164,19.46424,,,,
2024-03-10T01:41:13+00:00,4165,19.30204,,,,
2024-03-10T01:41:34+00:00,4166,20.59966,,,,
2024-03-10T01:41:55+00:00,4167,19.30204,,,,
2024-03-10T01:42:16+00:00,4168,20.84296,,,,
2024-03-10T01:42:37+00:00,4169,20.92406,,,,
2024-03-10T01:42:58+00:00,4170,19.22094,,,,
2024-03-10T01:43:20+00:00,4171,21.65397,,,,
2024-03-10T01:43:41+00:00,4172,18.08552,,,,
2024-03-10T01:44:02+00:00,4173,21.49177,,,,
2024-03-10T01:44:23+00:00,4174,21.08626,,,,
2024-03-10T01:44:44+00:00,4175,18.16663,,,,
2024-03-10T01:45:05+00:00,4176,18.97763,,,,
2024-03-10T01:45:26+00:00,4177,19.46424,,,,
2024-03-10T01:45:47+00:00,4178,20.35635,,,,
2024-03-10T01:46:08+00:00,4179,21.57287,,,,
2024-03-10T01:46:29+00:00,4180,19.54534,,,,
2024-03-10T01:46:50+00:00,4181,19.70755,,,,
2024-03-10T01:47:11+00:00,4182,19.95085,,,,
2024-03-10T01:47:32+00:00,4183,19.62644,,,,
2024-03-10T01:47:53+00:00,4184,18.65323,,,,
2024-03-10T01:48:13+00:00,4185,20.76186,,,,
2024-03-10T01:48:34+00:00,4186,20.76186,,,,
2024-03-10T01:48:55+00:00,4187,19.46424,,,,
2024-03-10T01:49:16+00:00,4188,17.76112,,,,
2024-03-10T01:49:37+00:00,4189,18.16663,,,,
2024-03-10T01:49:58+00:00,4190,18.57213,,,,
2024-03-10T01:50:18+00:00,4191,19.70755,,,,
2024-03-10T01:50:39+00:00,4192,18.97763,,,,
2024-03-10T01:51:00+00:00,4193,18.89653,,,,
2024-03-10T01:51:21+00:00,4194,18.49103,,,,
2024-03-10T01:51:42+00:00,4195,20.68076,,,,
2024-03-10T01:52:03+00:00,4196,19.62644,,,,
2024-03-10T01:52:24+00:00,4197,20.68076,,,,
2024-03-10T01:52:45+00:00,4198,19.62644,,,,
2024-03-10T01:53:06+00:00,4199,19.46424,,,,
2024-03-10T01:53:27+00:00,4200,19.54534,,,,
2024-03-10T01:53:48+00:00,4201,19.46424,,,,
2024-03-10T01:54:09+00:00,4202,19.05874,,,,
2024-03-10T01:54:30+00:00,4203,20.76186,,,,
2024-03-10T01:54:51+00:00,4204,19.22094,,,,
2024-03-10T01:55:12+00:00,4205,17.92332,,,,
2024-03-10T01:55:34+00:00,4206,19.38314,,,,
2024-03-10T01:55:55+00:00,4207,18.40993,,,,
2024-03-10T01:56:15+00:00,4208,17.43672,,,,
2024-03-10T01:56:36+00:00,4209,19.86975,,,,
2024-03-10T01:56:57+00:00,4210,20.51855,,,,
2024-03-10T01:57:18+00:00,4211,20.03195,,,,
2024-03-10T01:57:39+00:00,4212,20.19415,,,,
2024-03-10T01:58:00+00:00,4213,19.95085,,,,
2024-03-10T01:58:21+00:00,4214,20.84296,,,,
2024-03-10T01:58:41+00:00,4215,20.43745,,,,
2024-03-10T01:59:02+00:00,4216,19.46424,,,,
2024-03-10T01:59:23+00:00,4217,19.30204,,,,
2024-03-10T01:59:44+00:00,4218,19.46424,,,,
2024-03-10T02:00:05+00:00,4219,19.62644,,,,
2024-03-10T02:00:26+00:00,4220,18.89653,,,,
2024-03-10T02:00:47+00:00,4221,19.78865,,,,
2024-03-10T02:01:08+00:00,4222,20.84296,,,,
2024-03-10T02:01:29+00:00,4223,20.35635,,,,
2024-03-10T02:01:50+00:00,4224,20.84296,,,,
2024-03-10T02:02:10+00:00,4225,18.73433,,,,
2024-03-10T02:02:32+00:00,4226,19.95085,,,,
2024-03-10T02:02:53+00:00,4227,19.78865,,,,
2024-03-10T02:03:14+00:00,4228,21.00516,,,,
2024-03-10T02:03:35+00:00,4229,21.00516,,,,
2024-03-10T02:03:56+00:00,4230,18.24773,,,,
2024-03-10T02:04:16+00:00,4231,20.35635,,,,
2024-03-10T02:04:38+00:00,4232,19.54534,,,,
2024-03-10T02:04:59+00:00,4233,19.95085,,,,
2024-03-10T02:05:20+00:00,4234,19.38314,,,,
2024-03-10T02:05:41+00:00,4235,19.05874,,,,
2024-03-10T02:06:03+00:00,4236,18.97763,,,,
2024-03-10T02:06:24+00:00,4237,18.08552,,,,
2024-03-10T02:06:45+00:00,4238,17.84222,,,,
2024-03-10T02:07:06+00:00,4239,20.11305,,,,
2024-03-10T02:07:27+00:00,4240,19.54534,,,,
2024-03-10T02:07:49+00:00,4241,20.27525,,,,
2024-03-10T02:08:10+00:00,4242,19.86975,,,,
2024-03-10T02:08:31+00:00,4243,18.73433,,,,
2024-03-10T02:08:52+00:00,4244,19.38314,,,,
2024-03-10T02:09:12+00:00,4245,21.97837,,,,
2024-03-10T02:09:33+00:00,4246,19.22094,,,,
2024-03-10T02:09:54+00:00,4247,18.08552,,,,
2024-03-10T02:10:15+00:00,4248,18.97763,,,,
2024-03-10T02:10:36+00:00,4249,17.35562,,,,
2024-03-10T02:10:57+00:00,4250,19.46424,,,,
2024-03-10T02:11:18+00:00,4251,19.46424,,,,
2024-03-10T02:11:39+00:00,4252,18.81543,,,,
2024-03-10T02:11:59+00:00,4253,21.08626,,,,
2024-03-10T02:12:20+00:00,4254,20.27525,,,,
2024-03-10T02:12:41+00:00,4255,19.62644,,,,
2024-03-10T02:13:02+00:00,4256,18.57213,,,,
2024-03-10T02:13:23+00:00,4257,19.62644,,,,
2024-03-10T02:13:44+00:00,4258,20.68076,,,,
2024-03-10T02:14:05+00:00,4259,18.89653,,,,
2024-03-10T02:14:25+00:00,4260,21.32957,,,,
2024-03-10T02:14:46+00:00,4261,20.59966,,,,
2024-03-10T02:15:07+00:00,4262,20.51855,,,,
2024-03-10T02:15:28+00:00,4263,19.95085,,,,
2024-03-10T02:15:49+00:00,4264,18.73433,,,,
2024-03-10T02:16:10+00:00,4265,18.40993,,,,
2024-03-10T02:16:31+00:00,4266,19.46424,,,,
2024-03-10T02:16:52+00:00,4267,19.46424,,,,
2024-03-10T02:17:14+00:00,4268,18.00442,,,,
2024-03-10T02:17:35+00:00,4269,20.35635,,,,
2024-03-10T02:17:56+00:00,4270,19.95085,,,,
2024-03-10T02:18:17+00:00,4271,18.40993,,,,
2024-03-10T02:18:38+00:00,4272,17.92332,,,,
2024-03-10T02:18:59+00:00,4273,20.03195,,,,
2024-03-10T02:19:20+00:00,4274,17.76112,,,,
2024-03-10T02:19:41+00:00,4275,20.76186,,,,
2024-03-10T02:20:02+00:00,4276,17.43672,,,,
2024-03-10T02:20:23+00:00,4277,19.86975,,,,
2024-03-10T02:20:43+00:00,4278,19.62644,,,,
2024-03-10T02:21:04+00:00,4279,21.16736,,,,
2024-03-10T02:21:25+00:00,4280,19.95085,,,,
2024-03-10T02:21:46+00:00,4281,18.08552,,,,
2024-03-10T02:22:07+00:00,4282,20.84296,,,,
2024-03-10T02:22:28+00:00,4283,19.46424,,,,
